"Occupation","Annual_Income","Monthly_Inhand_Salary","Num_Bank_Accounts","Num_Credit_Card","Interest_Rate","Num_of_Loan","Delay_from_due_date","Num_of_Delayed_Payment","Changed_Credit_Limit","Num_Credit_Inquiries","Credit_Mix","Outstanding_Debt","Credit_Utilization_Ratio","Payment_of_Min_Amount","Credit_Score"
"2",17628,1625,7,4,18,6,5,19,18.2,7,"1",1443.38,34.88,"1","1"
"2",17628,1625,7,4,18,6,5,17,18.2,7,"1",1443.38,34.37,"1","1"
"2",17628,1625,7,4,18,6,5,17,18.2,7,"1",1443.38,24.45,"1","1"
"2",17628,1625,7,4,18,6,5,17,18.2,11,"1",1443.38,23.33,"1","1"
"0",35518.98,3068.92,8,6,9,3,12,16,15.52,8,"1",1270.18,37.99,"1","1"
"0",35518.98,3068.92,8,6,9,3,12,16,15.52,8,"1",1270.18,37.31,"1","1"
"0",35518.98,3068.92,8,6,9,3,12,14,15.52,8,"1",1270.18,34.4,"1","1"
"0",35518.98,3068.92,8,6,9,3,11,16,15.52,8,"1",1270.18,26.34,"1","2"
"0",35518.98,3068.92,8,6,9,3,12,16,15.52,8,"1",1270.18,27.37,"1","2"
"0",35518.98,3068.92,8,6,9,3,12,16,15.52,8,"1",1270.18,37.45,"1","2"
"0",35518.98,3068.92,8,6,9,3,7,18,15.52,8,"1",1270.18,30.56,"1","2"
"0",35518.98,3068.92,8,6,9,3,12,16,15.52,9,"1",1270.18,39.51,"1","2"
"1",81047.56,6565.96,1,5,4,3,8,10,1.68,3,"2",1290.47,39.84,"0","2"
"1",81047.56,6565.96,1,5,4,3,8,8,1.68,3,"2",1290.47,24.59,"0","2"
"1",81047.56,6565.96,1,5,4,3,5,8,6.68,3,"2",1290.47,38.15,"0","1"
"1",81047.56,6565.96,1,5,4,3,8,8,1.68,6,"2",1290.47,27.47,"0","2"
"1",81047.56,6565.96,1,5,4,3,6,8,1.68,6,"2",1290.47,32.29,"0","2"
"1",81047.56,6565.96,1,5,4,3,8,9,0.68,6,"2",1290.47,32.53,"0","2"
"2",43518.87,3567.57,8,7,7,6,29,13,14.82,5,"1",1284.78,30.2,"1","1"
"2",43518.87,3567.57,8,7,7,6,29,13,18.82,5,"1",1284.78,26.27,"1","1"
"2",43518.87,3567.57,8,7,7,6,29,11,17.82,5,"1",1284.78,38.81,"1","1"
"2",43518.87,3567.57,8,7,7,6,29,11,8.82,5,"1",1284.78,37.15,"1","1"
"2",43518.87,3567.57,8,7,7,6,29,11,14.82,5,"1",1284.78,34.81,"1","1"
"2",90216.75,7487.06,4,2,12,1,7,10,2.81,2,"2",9.35,41.25,"0","1"
"2",90216.75,7487.06,4,2,12,1,10,11,2.81,2,"2",9.35,39.23,"0","2"
"1",28824.3,2673.02,10,10,20,9,14,21,0.62,10,"0",2421.89,29.17,"1","0"
"1",28824.3,2673.02,10,10,20,9,22,24,0.62,10,"0",2421.89,37.11,"1","0"
"1",28824.3,2673.02,10,10,20,9,17,26,0.62,10,"0",2421.89,23.55,"1","0"
"1",28824.3,2673.02,10,10,20,9,17,22,0.62,12,"0",2421.89,34.99,"1","0"
"1",28824.3,2673.02,10,10,20,9,17,24,0.62,12,"0",2421.89,24.86,"1","0"
"1",28824.3,2673.02,10,10,20,9,19,22,0.62,12,"0",2421.89,34.64,"1","1"
"1",28824.3,2673.02,10,10,20,9,17,24,0.62,12,"0",2421.89,26.16,"1","1"
"0",42250.77,3363.9,0,4,3,0,14,1,4.69,0,"2",1056.56,31.55,"0","1"
"0",42250.77,3363.9,0,4,3,0,18,4,9.69,0,"2",1056.56,23.85,"0","1"
"0",42250.77,3363.9,0,4,3,0,17,1,9.69,0,"2",1056.56,24,"0","1"
"0",42250.77,3363.9,0,4,3,0,16,1,9.69,0,"2",1056.56,39.79,"0","1"
"0",42250.77,3363.9,0,4,3,0,14,3,9.69,0,"2",1056.56,32.1,"0","1"
"0",42250.77,3363.9,0,4,3,0,9,1,9.69,0,"2",1056.56,28.91,"0","1"
"2",103668.45,8557.04,7,3,4,3,26,8,11.37,5,"1",1320.03,36.68,"0","1"
"2",39340.72,3534.39,4,2,9,0,0,1,4.98,0,"2",1482.22,28.08,"0","1"
"2",39340.72,3534.39,4,2,9,0,4,1,5.98,0,"2",1482.22,34.51,"0","2"
"2",39340.72,3534.39,4,2,9,0,0,1,5.98,3,"2",1482.22,36.93,"0","2"
"2",39340.72,3534.39,4,2,9,0,0,4,5.98,3,"2",1482.22,33.69,"0","2"
"2",39340.72,3534.39,4,2,9,0,0,1,5.98,3,"2",1482.22,37.58,"0","2"
"2",39340.72,3534.39,4,2,9,0,0,2,5.98,3,"2",1482.22,36.9,"0","2"
"1",17379.78,1536.32,0,1,1,4,4,3,5.61,2,"2",993.66,36.33,"0","2"
"1",17379.78,1536.32,0,1,1,4,4,2,5.61,2,"2",993.66,23.45,"0","1"
"1",17379.78,1536.32,0,1,1,4,4,3,5.61,2,"2",993.66,31.42,"0","2"
"1",17379.78,1536.32,0,1,1,4,-1,3,-0.39,2,"2",993.66,28.93,"0","2"
"1",17379.78,1536.32,0,1,1,4,4,5,-1.39,2,"2",993.66,30.52,"0","1"
"1",17379.78,1536.32,0,1,1,4,4,1,5.61,7,"2",993.66,38.14,"0","2"
"1",17379.78,1536.32,0,1,1,4,4,1,1.61,7,"2",993.66,36.09,"0","2"
"1",17379.78,1536.32,0,1,1,4,4,4,5.61,7,"2",993.66,24.9,"0","2"
"0",15318.09,1200.51,4,4,5,0,13,14,11.22,0,"2",1182.5,33.05,"0","2"
"0",15318.09,1200.51,4,4,5,0,13,12,11.22,0,"2",1182.5,29.96,"0","2"
"0",15318.09,1200.51,4,4,5,0,13,12,11.22,0,"2",1182.5,28.01,"0","2"
"0",15318.09,1200.51,4,4,5,0,13,12,17.22,0,"2",1182.5,27.11,"0","1"
"0",15318.09,1200.51,4,4,5,0,18,15,11.22,0,"2",1182.5,36.67,"0","1"
"0",15318.09,1200.51,4,4,5,0,13,12,11.22,0,"2",1182.5,39.29,"0","1"
"0",15318.09,1200.51,4,4,5,0,13,12,11.22,0,"2",1182.5,39.77,"0","1"
"0",15318.09,1200.51,4,4,5,0,17,15,4.22,1,"2",1182.5,24.62,"0","1"
"2",42359.24,3756.94,7,5,11,0,27,20,2.82,4,"1",164.09,38.28,"0","1"
"2",42359.24,3756.94,7,5,11,0,27,20,8.82,4,"1",164.09,35.84,"0","1"
"2",42359.24,3756.94,7,5,11,0,25,19,8.82,4,"1",164.09,30.67,"0","1"
"2",42359.24,3756.94,7,5,11,0,27,20,8.82,4,"1",164.09,38.69,"0","1"
"2",42359.24,3756.94,7,5,11,0,27,20,14.82,4,"1",164.09,31.82,"0","1"
"2",42359.24,3756.94,7,5,11,0,27,23,8.82,4,"1",164.09,25.07,"0","1"
"1",42846.39,3670.53,8,6,22,7,11,16,11.44,7,"1",1745.53,27.42,"1","0"
"1",42846.39,3670.53,8,6,22,7,11,19,15.44,10,"1",1745.53,37.91,"1","0"
"1",42846.39,3670.53,8,6,22,7,9,19,7.44,10,"1",1745.53,35.52,"1","0"
"1",42846.39,3670.53,8,6,22,7,11,17,11.44,10,"1",1745.53,37.23,"1","0"
"1",42846.39,3670.53,8,6,22,7,11,18,18.44,10,"1",1745.53,22.72,"1","0"
"1",42846.39,3670.53,8,6,22,7,11,18,6.44,10,"1",1745.53,33.09,"1","0"
"1",42846.39,3670.53,8,6,22,7,16,19,11.44,10,"1",1745.53,37.21,"1","1"
"1",42846.39,3670.53,8,6,22,7,11,19,5.44,10,"1",1745.53,32.85,"1","1"
"2",46717.32,4072.11,9,6,25,7,33,18,8.85,7,"0",2687.21,26.13,"1","0"
"2",46717.32,4072.11,9,6,25,7,37,18,1.85,9,"0",2687.21,27.51,"1","0"
"2",46717.32,4072.11,9,6,25,7,37,18,8.85,9,"0",2687.21,34.58,"1","0"
"2",46717.32,4072.11,9,6,25,7,33,21,8.85,9,"0",2687.21,25.95,"1","0"
"2",46717.32,4072.11,9,6,25,7,33,15,8.85,9,"0",2687.21,30.5,"1","0"
"2",46717.32,4072.11,9,6,25,7,33,17,8.85,9,"0",2687.21,39,"1","0"
"2",46717.32,4072.11,9,6,25,7,34,20,8.85,9,"0",2687.21,30.01,"1","0"
"2",46717.32,4072.11,9,6,25,7,33,18,8.85,9,"0",2687.21,38.63,"1","0"
"0",75257.64,6312.47,7,3,19,4,10,11,3.37,5,"1",499.04,35.69,"1","1"
"0",75257.64,6312.47,7,3,19,4,10,9,12.37,5,"1",499.04,24.93,"1","1"
"0",75257.64,6312.47,7,3,19,4,10,8,13.37,5,"1",499.04,34.2,"1","1"
"0",75257.64,6312.47,7,3,19,4,10,11,7.37,5,"1",499.04,26.52,"1","1"
"0",75257.64,6312.47,7,3,19,4,10,9,7.37,5,"1",499.04,33.72,"1","1"
"0",75257.64,6312.47,7,3,19,4,6,6,7.37,5,"1",499.04,28.09,"1","1"
"0",75257.64,6312.47,7,3,19,4,12,9,6.37,5,"1",499.04,25.48,"1","1"
"2",67629.14,5479.76,0,3,10,1,3,2,4.69,2,"2",177.03,28.1,"0","1"
"2",67629.14,5479.76,0,3,10,1,5,0,4.69,2,"2",177.03,29.68,"0","1"
"2",67629.14,5479.76,0,3,10,1,1,0,8.69,2,"2",177.03,37.2,"0","1"
"2",67629.14,5479.76,0,3,10,1,4,0,4.69,2,"2",177.03,31.68,"0","0"
"2",67629.14,5479.76,0,3,10,1,1,0,4.69,2,"2",177.03,38.21,"0","0"
"2",67629.14,5479.76,0,3,10,1,1,0,10.69,2,"2",177.03,29.14,"0","1"
"2",94052.22,7704.69,4,4,13,1,25,17,9.41,8,"1",76.99,33.3,"1","1"
"2",94052.22,7704.69,4,4,13,1,25,15,9.41,8,"1",76.99,41.43,"1","1"
"2",94052.22,7704.69,4,4,13,1,25,15,9.41,8,"1",76.99,30.06,"1","1"
"2",94052.22,7704.69,4,4,13,1,25,16,16.41,8,"1",76.99,33.34,"1","1"
"0",73355.38,6136.95,3,7,12,1,16,10,12.56,7,"1",998.81,27.13,"0","1"
"0",73355.38,6136.95,3,7,12,1,16,13,11.56,2,"1",998.81,38.57,"0","1"
"0",73355.38,6136.95,3,7,12,1,16,13,9.56,7,"1",998.81,31.6,"0","1"
"0",73355.38,6136.95,3,7,12,1,16,13,11.56,7,"1",998.81,38.3,"0","1"
"0",73355.38,6136.95,3,7,12,1,14,13,11.56,7,"1",998.81,37.97,"0","1"
"0",73355.38,6136.95,3,7,12,1,11,14,11.56,7,"1",998.81,33.81,"0","1"
"0",73355.38,6136.95,3,7,12,1,16,14,11.56,7,"1",998.81,32.26,"0","1"
"1",34215.86,2859.32,8,9,26,5,53,23,5.4,6,"0",2582.6,38.08,"1","0"
"1",34215.86,2859.32,8,9,26,5,52,23,5.4,6,"0",2582.6,32.03,"1","1"
"1",34215.86,2859.32,8,9,26,5,55,21,5.4,6,"0",2582.6,39.8,"1","0"
"1",21139.23,1646.6,5,5,7,4,23,10,2.75,4,"1",298.5,39.99,"0","1"
"1",21139.23,1646.6,5,5,7,4,23,9,2.75,4,"1",298.5,28.2,"0","1"
"1",21139.23,1646.6,5,5,7,4,27,10,2.75,4,"1",298.5,27.62,"0","0"
"1",21139.23,1646.6,5,5,7,4,23,10,2.75,4,"1",298.5,37.96,"0","0"
"1",21139.23,1646.6,5,5,7,4,19,7,2.75,4,"1",298.5,28.22,"0","0"
"2",16604.27,1162.69,5,5,14,3,8,7,21.56,8,"1",888.66,37.64,"1","1"
"2",16604.27,1162.69,5,5,14,3,9,8,19.56,8,"1",888.66,35.43,"1","1"
"2",16604.27,1162.69,5,5,14,3,5,11,15.56,8,"1",888.66,35.62,"1","1"
"2",16604.27,1162.69,5,5,14,3,9,8,19.56,8,"1",888.66,37.87,"1","1"
"2",16604.27,1162.69,5,5,14,3,9,8,19.56,8,"1",888.66,26.84,"1","1"
"2",16604.27,1162.69,5,5,14,3,7,8,23.56,8,"1",888.66,41.47,"1","1"
"2",16604.27,1162.69,5,5,14,3,9,5,19.56,8,"1",888.66,23.95,"1","1"
"1",61695.68,5230.31,1,4,2,3,0,1,5.77,3,"2",654.6,38.49,"0","1"
"1",61695.68,5230.31,1,4,2,3,0,1,5.77,3,"2",654.6,36.26,"0","1"
"1",61695.68,5230.31,1,4,2,3,0,1,5.77,3,"2",654.6,30.82,"0","1"
"1",61695.68,5230.31,1,4,2,3,0,4,5.77,3,"2",654.6,39.48,"0","1"
"1",61695.68,5230.31,1,4,2,3,0,1,5.77,3,"2",654.6,38.25,"0","1"
"1",61695.68,5230.31,1,4,2,3,0,1,5.77,8,"2",654.6,32.24,"0","1"
"2",22007.11,1983.93,3,4,14,4,25,11,2.48,0,"1",1330.7,36.12,"1","1"
"2",22007.11,1983.93,3,4,14,4,29,13,2.48,0,"1",1330.7,38.37,"1","1"
"2",22007.11,1983.93,3,4,14,4,25,11,-4.52,0,"1",1330.7,36.38,"1","1"
"2",22007.11,1983.93,3,4,14,4,25,11,7.48,0,"1",1330.7,28.5,"1","2"
"2",22007.11,1983.93,3,4,14,4,25,11,2.48,2,"1",1330.7,35.25,"1","2"
"2",22007.11,1983.93,3,4,14,4,25,11,-3.52,2,"1",1330.7,37.05,"1","1"
"2",22007.11,1983.93,3,4,14,4,25,14,2.48,2,"1",1330.7,35.44,"1","1"
"2",22385.16,2077.43,8,7,17,1,28,8,0.74,0,"1",234.62,39.11,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,11,0.74,0,"1",234.62,23.81,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,11,6.74,0,"1",234.62,30.46,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,10,0.74,0,"1",234.62,40.37,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,9,-4.26,0,"1",234.62,38.07,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,11,0.74,0,"1",234.62,27.7,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,11,6.74,0,"1",234.62,37.95,"0","1"
"2",22385.16,2077.43,8,7,17,1,28,10,0.74,0,"1",234.62,36.4,"0","1"
"0",78858.4,6765.53,4,5,16,2,27,17,14.84,8,"1",1173.81,41.03,"1","1"
"0",78858.4,6765.53,4,5,16,2,31,21,19.84,8,"1",1173.81,35.91,"1","1"
"0",78858.4,6765.53,4,5,16,2,24,20,14.84,8,"1",1173.81,42.19,"1","1"
"0",78858.4,6765.53,4,5,16,2,32,18,14.84,8,"1",1173.81,30.51,"1","1"
"0",78858.4,6765.53,4,5,16,2,27,18,14.84,8,"1",1173.81,32.1,"1","1"
"0",78858.4,6765.53,4,5,16,2,31,18,14.84,8,"1",1173.81,40.07,"1","1"
"0",78858.4,6765.53,4,5,16,2,30,18,14.84,8,"1",1173.81,40.78,"1","1"
"0",126308.43,10523.7,2,4,4,2,28,12,7.37,2,"2",1314.09,39.29,"0","0"
"0",126308.43,10523.7,2,4,4,2,24,15,2.37,2,"2",1314.09,37.94,"0","0"
"2",18114.35,1515.53,9,6,28,2,21,17,5.85,12,"0",1289.04,36.61,"1","0"
"2",18114.35,1515.53,9,6,28,2,16,16,5.85,12,"0",1289.04,35.28,"1","1"
"2",18114.35,1515.53,9,6,28,2,22,16,5.85,12,"0",1289.04,37.36,"1","0"
"2",18114.35,1515.53,9,6,28,2,21,18,5.85,12,"0",1289.04,25.03,"1","0"
"2",18114.35,1515.53,9,6,28,2,21,16,5.85,12,"0",1289.04,41.15,"1","1"
"2",18114.35,1515.53,9,6,28,2,21,15,5.85,15,"0",1289.04,37.5,"1","0"
"2",18114.35,1515.53,9,6,28,2,21,16,7.85,15,"0",1289.04,35.91,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,10,10.89,4,"1",1157.31,33.32,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,12,10.89,4,"1",1157.31,42.11,"1","1"
"0",46645.86,4056.16,4,3,5,2,12,12,10.89,4,"1",1157.31,29.18,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,10,15.89,4,"1",1157.31,36.16,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,10,10.89,4,"1",1157.31,34.08,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,10,9.89,9,"1",1157.31,35.79,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,10,10.89,9,"1",1157.31,24.74,"1","1"
"0",46645.86,4056.16,4,3,5,2,10,10,10.89,9,"1",1157.31,36.33,"1","1"
"2",29814.97,2731.58,4,3,17,1,20,17,7.09,1,"1",27.63,35.98,"0","1"
"2",29814.97,2731.58,4,3,17,1,25,17,7.09,1,"1",27.63,39.92,"0","1"
"2",29814.97,2731.58,4,3,17,1,27,17,7.09,1,"1",27.63,23.94,"0","1"
"2",29814.97,2731.58,4,3,17,1,25,17,3.09,4,"1",27.63,29.37,"0","2"
"2",29814.97,2731.58,4,3,17,1,25,17,7.09,4,"1",27.63,28.45,"0","2"
"2",29814.97,2731.58,4,3,17,1,25,16,10.09,4,"1",27.63,37.91,"0","2"
"2",29814.97,2731.58,4,3,17,1,25,18,1.09,4,"1",27.63,29.82,"0","2"
"2",55000.62,4526.38,3,6,12,0,18,16,0.88,0,"1",815.35,25.7,"0","1"
"2",55000.62,4526.38,3,6,12,0,18,16,0.88,0,"1",815.35,26.11,"0","1"
"2",55000.62,4526.38,3,6,12,0,18,16,0.88,0,"1",815.35,36.74,"0","1"
"2",55000.62,4526.38,3,6,12,0,18,16,6.88,0,"1",815.35,40.28,"0","1"
"2",55000.62,4526.38,3,6,12,0,18,18,0.88,0,"1",815.35,40.58,"0","1"
"2",55000.62,4526.38,3,6,12,0,18,14,0.88,0,"1",815.35,40.42,"0","1"
"2",55000.62,4526.38,3,6,12,0,17,14,2.88,0,"1",815.35,28.35,"0","1"
"1",40514.84,3511.24,2,5,3,3,5,9,2.64,1,"2",151.33,28.71,"0","1"
"1",40514.84,3511.24,2,5,3,3,5,8,2.64,5,"2",151.33,36.89,"0","1"
"1",40514.84,3511.24,2,5,3,3,5,7,2.64,5,"2",151.33,21.65,"0","2"
"1",40514.84,3511.24,2,5,3,3,5,6,-3.36,5,"2",151.33,41.29,"0","2"
"1",40514.84,3511.24,2,5,3,3,5,6,2.64,5,"2",151.33,41.4,"0","2"
"1",40514.84,3511.24,2,5,3,3,5,8,2.64,5,"2",151.33,41.63,"0","2"
"1",40514.84,3511.24,2,5,3,3,5,7,2.64,5,"2",151.33,25.51,"0","2"
"2",34392.44,2703.04,9,6,30,3,31,19,15.84,10,"1",2405.43,25.69,"1","0"
"2",34392.44,2703.04,9,6,30,3,31,20,21.84,10,"1",2405.43,23.3,"1","0"
"2",34392.44,2703.04,9,6,30,3,31,19,15.84,10,"1",2405.43,24.52,"1","0"
"2",34392.44,2703.04,9,6,30,3,31,19,22.84,10,"1",2405.43,30.5,"1","0"
"2",34392.44,2703.04,9,6,30,3,31,19,15.84,10,"1",2405.43,32.72,"1","0"
"2",34392.44,2703.04,9,6,30,3,31,19,16.84,12,"1",2405.43,33.3,"1","0"
"2",20986.84,1846.9,9,10,17,3,32,16,19.35,10,"0",1917.48,39.26,"1","0"
"2",20986.84,1846.9,9,10,17,3,31,16,22.35,10,"0",1917.48,28.26,"1","0"
"2",20986.84,1846.9,9,10,17,3,32,13,19.35,10,"0",1917.48,24.79,"1","0"
"2",20986.84,1846.9,9,10,17,3,32,17,19.35,10,"0",1917.48,36.27,"1","0"
"2",20986.84,1846.9,9,10,17,3,32,16,19.35,10,"0",1917.48,36.58,"1","0"
"2",20986.84,1846.9,9,10,17,3,32,13,21.35,11,"0",1917.48,36.47,"1","0"
"2",20986.84,1846.9,9,10,17,3,31,16,19.35,11,"0",1917.48,24.15,"1","0"
"2",21546.93,1561.58,5,6,20,1,28,20,11.41,1,"1",313.06,29.35,"0","1"
"2",21546.93,1561.58,5,6,20,1,33,17,9.41,1,"1",313.06,25.31,"0","1"
"2",21546.93,1561.58,5,6,20,1,28,19,11.41,1,"1",313.06,24.9,"0","1"
"2",21546.93,1561.58,5,6,20,1,28,23,10.41,1,"1",313.06,27.68,"0","1"
"2",21546.93,1561.58,5,6,20,1,28,20,11.41,1,"1",313.06,32.59,"0","1"
"2",21546.93,1561.58,5,6,20,1,28,21,11.41,2,"1",313.06,30.04,"0","1"
"1",9534,797.5,9,5,25,8,32,21,19.72,6,"0",2579.1,31.72,"1","1"
"1",9534,797.5,9,5,25,8,34,21,19.72,10,"0",2579.1,29.56,"1","1"
"1",9534,797.5,9,5,25,8,32,21,19.72,10,"0",2579.1,27.02,"1","1"
"1",9534,797.5,9,5,25,8,32,21,19.72,10,"0",2579.1,31.81,"1","1"
"1",9534,797.5,9,5,25,8,31,21,19.72,10,"0",2579.1,33.33,"1","1"
"1",9534,797.5,9,5,25,8,32,20,17.72,10,"0",2579.1,31.09,"1","1"
"1",9534,797.5,9,5,25,8,32,21,19.72,10,"0",2579.1,31.68,"1","1"
"2",50690.91,3945.24,8,7,24,8,48,20,4.93,8,"0",2698.44,33.53,"1","1"
"2",50690.91,3945.24,8,7,24,8,52,17,4.93,8,"0",2698.44,40.99,"1","0"
"2",50690.91,3945.24,8,7,24,8,43,20,4.93,8,"0",2698.44,37.77,"1","1"
"2",50690.91,3945.24,8,7,24,8,48,18,4.93,11,"0",2698.44,38.16,"1","0"
"2",50690.91,3945.24,8,7,24,8,45,20,1.93,11,"0",2698.44,24.24,"1","0"
"2",50690.91,3945.24,8,7,24,8,48,18,9.93,11,"0",2698.44,33.27,"1","0"
"1",85724.7,7074.73,5,5,18,0,26,18,9.95,6,"1",1312.5,41.71,"1","1"
"1",44801.72,3973.48,0,5,6,1,14,7,4.03,5,"2",156.08,30.35,"0","2"
"1",44801.72,3973.48,0,5,6,1,14,13,6.03,5,"2",156.08,38.37,"0","1"
"1",44801.72,3973.48,0,5,6,1,14,10,4.03,5,"2",156.08,39.16,"0","2"
"1",44801.72,3973.48,0,5,6,1,14,8,6.03,5,"2",156.08,24.87,"0","1"
"1",44801.72,3973.48,0,5,6,1,14,9,4.03,5,"2",156.08,32.34,"0","2"
"1",20226.28,1617.52,8,6,14,2,23,9,10.79,8,"1",767.58,38.15,"1","1"
"1",20226.28,1617.52,8,6,14,2,28,9,10.79,8,"1",767.58,29.89,"1","1"
"1",20226.28,1617.52,8,6,14,2,29,9,10.79,8,"1",767.58,21.86,"1","1"
"1",20226.28,1617.52,8,6,14,2,28,9,10.79,13,"1",767.58,24.69,"1","1"
"1",20226.28,1617.52,8,6,14,2,28,12,10.79,13,"1",767.58,24.93,"1","1"
"1",20226.28,1617.52,8,6,14,2,28,9,8.79,13,"1",767.58,31.71,"1","1"
"0",27685.04,2595.09,7,6,7,3,10,14,7.46,4,"1",1055.94,26.31,"0","1"
"0",27685.04,2595.09,7,6,7,3,9,15,7.46,4,"1",1055.94,29.78,"0","1"
"0",27685.04,2595.09,7,6,7,3,12,15,7.46,4,"1",1055.94,36.95,"0","1"
"0",27685.04,2595.09,7,6,7,3,10,13,7.46,4,"1",1055.94,39.44,"0","1"
"0",27685.04,2595.09,7,6,7,3,10,15,9.46,4,"1",1055.94,35.13,"0","1"
"0",27685.04,2595.09,7,6,7,3,10,11,7.46,4,"1",1055.94,25.25,"0","0"
"0",27685.04,2595.09,7,6,7,3,10,15,7.46,4,"1",1055.94,30.4,"0","1"
"2",16668.96,1234.08,6,3,6,0,34,9,6.36,1,"1",1426.06,29.18,"1","1"
"2",16668.96,1234.08,6,3,6,0,24,9,10.36,5,"1",1426.06,30.48,"1","1"
"2",16668.96,1234.08,6,3,6,0,29,9,10.36,5,"1",1426.06,34.05,"1","1"
"2",16668.96,1234.08,6,3,6,0,29,6,17.36,5,"1",1426.06,35.73,"1","1"
"2",16668.96,1234.08,6,3,6,0,29,10,10.36,5,"1",1426.06,27.41,"1","1"
"2",16668.96,1234.08,6,3,6,0,29,9,10.36,5,"1",1426.06,26.03,"1","1"
"2",16668.96,1234.08,6,3,6,0,29,9,10.36,5,"1",1426.06,38.82,"1","1"
"2",16668.96,1234.08,6,3,6,0,29,12,10.36,5,"1",1426.06,29.68,"1","1"
"2",14332.03,1117.34,5,3,16,3,10,19,5.63,0,"1",244.52,33.47,"0","1"
"2",14332.03,1117.34,5,3,16,3,9,15,5.63,5,"1",244.52,28.32,"0","1"
"2",14332.03,1117.34,5,3,16,3,10,13,7.63,5,"1",244.52,38.46,"0","1"
"2",14332.03,1117.34,5,3,16,3,10,16,0.63,5,"1",244.52,36.42,"0","1"
"2",14332.03,1117.34,5,3,16,3,10,16,-0.37,5,"1",244.52,33.04,"0","1"
"2",14332.03,1117.34,5,3,16,3,15,16,5.63,5,"1",244.52,34.62,"0","1"
"1",19171.68,1413.64,10,10,34,9,43,23,7.5,11,"0",2092.74,32.47,"1","0"
"1",19171.68,1413.64,10,10,34,9,42,23,7.5,11,"0",2092.74,37.74,"1","0"
"1",19171.68,1413.64,10,10,34,9,41,23,7.5,11,"0",2092.74,27.62,"1","1"
"1",19171.68,1413.64,10,10,34,9,41,23,7.5,11,"0",2092.74,37.58,"1","0"
"1",19171.68,1413.64,10,10,34,9,38,20,7.5,11,"0",2092.74,31.37,"1","0"
"1",19171.68,1413.64,10,10,34,9,45,23,7.5,11,"0",2092.74,39.72,"1","0"
"1",19171.68,1413.64,10,10,34,9,38,25,7.5,13,"0",2092.74,34.16,"1","1"
"1",19171.68,1413.64,10,10,34,9,37,23,11.5,13,"0",2092.74,35.27,"1","0"
"1",36319.38,2915.61,10,5,29,5,55,19,3.48,10,"0",2382.03,26.58,"1","0"
"1",36319.38,2915.61,10,5,29,5,55,21,3.48,10,"0",2382.03,26.41,"1","1"
"1",36319.38,2915.61,10,5,29,5,55,19,3.48,10,"0",2382.03,22.53,"1","0"
"1",36319.38,2915.61,10,5,29,5,55,21,3.48,10,"0",2382.03,28.66,"1","0"
"1",36319.38,2915.61,10,5,29,5,54,21,3.48,10,"0",2382.03,28.39,"1","0"
"1",36319.38,2915.61,10,5,29,5,54,21,-3.52,10,"0",2382.03,39.98,"1","0"
"0",19010.58,1845.21,9,7,17,3,54,18,12.16,8,"0",1519.25,28.65,"1","0"
"0",19010.58,1845.21,9,7,17,3,50,17,12.16,8,"0",1519.25,33.7,"1","0"
"0",19010.58,1845.21,9,7,17,3,54,18,12.16,10,"0",1519.25,34.79,"1","1"
"0",19010.58,1762.82,9,7,17,3,49,18,12.16,10,"0",1519.25,27.05,"1","1"
"0",19010.58,1762.82,9,7,17,3,54,18,12.16,10,"0",1519.25,24.94,"1","1"
"2",73409.8,6202.48,7,9,18,3,25,11,18.13,10,"1",2529.51,36.25,"1","0"
"2",73409.8,6202.48,7,9,18,3,21,12,18.13,10,"1",2529.51,34.19,"1","0"
"2",73409.8,6202.48,7,9,18,3,21,11,18.13,10,"1",2529.51,38.03,"1","0"
"2",73409.8,6202.48,7,9,18,3,21,11,12.13,10,"1",2529.51,33.12,"1","0"
"2",73409.8,6202.48,7,9,18,3,21,11,18.13,10,"1",2529.51,33.01,"1","0"
"2",73409.8,6202.48,7,9,18,3,21,11,18.13,10,"1",2529.51,42.39,"1","0"
"1",73348.2,5908.35,7,7,12,2,29,16,3.6,3,"2",870.47,31.43,"0","2"
"1",73348.2,5908.35,7,7,12,2,29,16,3.6,5,"2",870.47,37.66,"0","2"
"1",73348.2,5908.35,7,7,12,2,29,13,3.6,5,"2",870.47,25.17,"0","2"
"1",73348.2,5908.35,7,7,12,2,29,16,3.6,5,"2",870.47,28.63,"0","1"
"1",73348.2,5908.35,7,7,12,2,30,16,3.6,5,"2",870.47,25.32,"0","2"
"1",57462.92,4531.58,3,1,9,1,2,12,4.08,0,"2",978.56,23.93,"0","2"
"1",57462.92,4531.58,3,1,9,1,2,12,4.08,0,"2",978.56,31.39,"0","2"
